block;russian;english;examples
extended_6000;ту́го;tight;
extended_6000;одоле́ть;to overcome;
extended_6000;скользну́ть;to slide;
extended_6000;сперма́ (ж.р.);sperm;
extended_6000;пёстрый (м.р.);motley;
extended_6000;годовщи́на (ж.р.);anniversary;
extended_6000;визг (м.р.);screech;
extended_6000;анони́мный (м.р.);anonymous;
extended_6000;ма́ньяк (м.р.);maniac;
extended_6000;бе́режно;carefully;
extended_6000;лазе́рный (м.р.);laser;
extended_6000;срыва́ться;to break down;
extended_6000;запреща́ться;to prohibited;
extended_6000;переде́лать;to redo;
extended_6000;шов (м.р.);seam;
extended_6000;налогопла́тельщик (м.р.);taxpayer;
extended_6000;подноси́ть;to offer;
extended_6000;поглоти́ть;to absorb;
extended_6000;моше́нник (м.р.);fraudster;
extended_6000;родство́ (с.р.);kinship;
extended_6000;усту́пка (ж.р.);assignment;
extended_6000;подража́ние (с.р.);imitation;
extended_6000;му́жественный (м.р.);courageous;
extended_6000;пра́порщик (м.р.);ensign;
extended_6000;укла́дывать;to lay;
extended_6000;пья́нство (с.р.);drunkenness;
extended_6000;безграни́чный (м.р.);limitless;
extended_6000;четвёрка (ж.р.);four;
extended_6000;вы́дохнуть;to exhale;
extended_6000;подгото́виться;to prepare;
extended_6000;теплово́й (м.р.);thermal;
extended_6000;потеря́ться;to get lost;
extended_6000;хвата́ться;to grab;
extended_6000;нехорошо́;not good;
extended_6000;опа́здывать;to be late;
extended_6000;дарова́ть;to grant;
extended_6000;выпи́сывать;to write out;
extended_6000;бего́м;run;
extended_6000;потерпе́вший (м.р.);victim;
extended_6000;пронзи́тельный (м.р.);shrill;
extended_6000;пейдже́р (м.р.);pager;
extended_6000;переду́мать;to change your mind;
extended_6000;недосто́йный (м.р.);unworthy;
extended_6000;запомина́ть;to remember;
extended_6000;носово́й (м.р.);nasal;
extended_6000;раздева́ться;to undress;
extended_6000;легио́н (м.р.);legion;
extended_6000;арбитра́жный (м.р.);arbitration;
extended_6000;овра́г (м.р.);ravine;
extended_6000;ква́нтовый (м.р.);quantum;
extended_6000;пробужде́ние (с.р.);awakening;
extended_6000;павильо́н (м.р.);pavilion;
extended_6000;машина́льно;automatically;
extended_6000;ла́пка (ж.р.);foot;
extended_6000;сква́жина (ж.р.);well;
extended_6000;пирожо́к (м.р.);pie;
extended_6000;осужде́ние (с.р.);condemnation;
extended_6000;индивидуум (м.р.);individual;
extended_6000;напряжённость (ж.р.);to tension;
extended_6000;сбереже́ние (с.р.);saving;
extended_6000;ка́пелька (ж.р.);droplet;
extended_6000;то́щий (м.р.);skinny;
extended_6000;ландша́фт (м.р.);landscape;
extended_6000;мона́рхия (ж.р.);monarchy;
extended_6000;проложи́ть;to pave;
extended_6000;изда́тельский (м.р.);publishing;
extended_6000;ми́ска (ж.р.);bowl;
extended_6000;ста́ртовый (м.р.);starting;
extended_6000;краткосро́чный (м.р.);short-term;
extended_6000;гудо́к (м.р.);beep;
extended_6000;побужде́ние (с.р.);motivation;
extended_6000;су́дарь (м.р.);sir;
extended_6000;зна́читься;to appear;
extended_6000;глота́ть;to swallow;
extended_6000;уязви́мый (м.р.);vulnerable;
extended_6000;второстепе́нный (м.р.);minor;
extended_6000;курье́р (м.р.);courier;
extended_6000;выгля́дывать;to look;
extended_6000;зави́симый (м.р.);dependent;
extended_6000;оборва́ть;to cut off;
extended_6000;коммерса́нт (м.р.);merchant;
extended_6000;папа́ша (м.р.);dad;
extended_6000;офи́сный (м.р.);office;
extended_6000;ине́рция (ж.р.);inertia;
extended_6000;напряжённо;tense;
extended_6000;очи́стка (ж.р.);cleaning;
extended_6000;дежу́рство (с.р.);duty;
extended_6000;солида́рность (ж.р.);to solidarity;
extended_6000;расте́рянно;confused;
extended_6000;равноду́шие (с.р.);indifference;
extended_6000;сухопу́тный (м.р.);land;
extended_6000;экономи́чески;economically;
extended_6000;диспле́й (м.р.);display;
extended_6000;кредитова́ние (с.р.);lending;
extended_6000;созре́ть;to mature;
extended_6000;наёмный (м.р.);hired;
extended_6000;пласт (м.р.);layer;
extended_6000;упуска́ть;to miss;
extended_6000;ши́шка (ж.р.);bump;
extended_6000;ди́ко;wild;
extended_6000;красне́ть;to blush;
extended_6000;поро́й;sometimes;
extended_6000;сосло́вие (с.р.);class;
extended_6000;сму́тно;vague;
extended_6000;изоля́ция (ж.р.);isolation;
extended_6000;раствори́ться;to dissolve;
extended_6000;аппара́тный (м.р.);hardware;
extended_6000;влага́лище (с.р.);vagina;
extended_6000;ржа́вый (м.р.);rusty;
extended_6000;да́тчик (м.р.);sensor;
extended_6000;репортёр (м.р.);reporter;
extended_6000;иуда́ (м.р.);Judas;
extended_6000;неторопли́во;leisurely;
extended_6000;многообра́зие (с.р.);diversity;
extended_6000;топо́ль (м.р.);poplar;
extended_6000;повя́зка (ж.р.);bandage;
extended_6000;разбира́тельство (с.р.);proceedings;
extended_6000;одобря́ть;to approve;
extended_6000;первобы́тный (м.р.);primitive;
extended_6000;вступи́тельный (м.р.);introductory;
extended_6000;карма́нный (м.р.);pocket;
extended_6000;сана́торий (м.р.);sanatorium;
extended_6000;переписа́ть;to rewrite;
extended_6000;умудри́ться;to manage;
extended_6000;сверши́ться;to come true;
extended_6000;безнадёжно;hopeless;
extended_6000;псевдо́ним (м.р.);pseudonym;
extended_6000;коменда́нт (м.р.);commandant;
extended_6000;сувени́р (м.р.);souvenir;
extended_6000;внуши́тельный (м.р.);impressive;
extended_6000;ста́ренький (м.р.);old;
extended_6000;мэ́рия (ж.р.);city hall;
extended_6000;фура́жка (ж.р.);cap;
extended_6000;прико́л (м.р.);funny;
extended_6000;мину́ть;to minute;
extended_6000;я́ростно;furiously;
extended_6000;ме́сячный (м.р.);monthly;
extended_6000;ма́йерс (м.р.);myers;
extended_6000;пожима́ть;to shake;
extended_6000;туале́тный (м.р.);dressing;
extended_6000;серьёзность (ж.р.);to seriousness;
extended_6000;нырну́ть;to dive;
extended_6000;искуше́ние (с.р.);temptation;
extended_6000;заро́сль (ж.р.);thicket;
extended_6000;необыча́йный (м.р.);extraordinary;
extended_6000;заба́ва (ж.р.);fun;
extended_6000;идентифика́ция (ж.р.);identification;
extended_6000;содержа́тельный (м.р.);meaningful;
extended_6000;дискримина́ция (ж.р.);discrimination;
extended_6000;предназначе́ние (с.р.);purpose;
extended_6000;фана́т (м.р.);fan;
extended_6000;собесе́дование (с.р.);interview;
extended_6000;уводи́ть;to take away;
extended_6000;лету́чий (м.р.);volatile;
extended_6000;срыва́ть;to tear off;
extended_6000;босо́й (м.р.);barefoot;
extended_6000;вопи́ть;to scream;
extended_6000;клочо́к (м.р.);shred;
extended_6000;сна́йпер (м.р.);sniper;
extended_6000;перебива́ть;to interrupt;
extended_6000;пе́рмский (м.р.);Permian;
extended_6000;хруста́льный (м.р.);crystal;
extended_6000;гитлеро́вский (м.р.);Hitler's;
extended_6000;насто́йчивый (м.р.);persistent;
extended_6000;зени́тный (м.р.);anti-aircraft;
extended_6000;рассерди́ться;to get angry;
extended_6000;вы́слушивать;to listen;
extended_6000;координатор (м.р.);coordinator;
extended_6000;иденти́чность (ж.р.);to identity;
extended_6000;полива́ть;to water;
extended_6000;прили́чно;decent;
extended_6000;боле́льщик (м.р.);fan;
extended_6000;комфо́ртный (м.р.);comfortable;
extended_6000;целесообра́зный (м.р.);appropriate;
extended_6000;поменя́ться;to change;
extended_6000;чуло́к (м.р.);stocking;
extended_6000;о́сесть;to settle down;
extended_6000;то́лика (ж.р.);bit;
extended_6000;неспосо́бный (м.р.);incapable;
extended_6000;коле́нка (ж.р.);knee;
extended_6000;сокраща́ться;to shrink;
extended_6000;подозри́тельно;suspicious;
extended_6000;капитали́ст (м.р.);capitalist;
extended_6000;нью́тон (м.р.);newton;
extended_6000;вариа́ция (ж.р.);variation;
extended_6000;футбо́лка (ж.р.);T-shirt;
extended_6000;ру́бка (ж.р.);felling;
extended_6000;деви́чий (м.р.);girlish;
extended_6000;мусо́рный (м.р.);trash;
extended_6000;проро́чество (с.р.);prophecy;
extended_6000;разруши́тельный (м.р.);destructive;
extended_6000;усмотре́ние (с.р.);discretion;
extended_6000;колоко́льчик (м.р.);bell;
extended_6000;достава́ться;to get;
extended_6000;пья́ница;drunkard;
extended_6000;ги́бкость (ж.р.);to flexibility;
extended_6000;упрека́ть;to reproach;
extended_6000;оформля́ть;to formalize;
extended_6000;ступи́ть;to step;
extended_6000;пивно́й (м.р.);beer;
extended_6000;подтвержда́ться;to confirmed;
extended_6000;гре́шный (м.р.);sinner;
extended_6000;тусо́вка (ж.р.);party;
extended_6000;терза́ть;to torment;
extended_6000;завеща́ние (с.р.);will;
extended_6000;любе́зно;kindly;
extended_6000;уху́дшение (с.р.);deterioration;
extended_6000;увида́ть;to see;
extended_6000;аквари́ум (м.р.);aquarium;
extended_6000;продово́льственный (м.р.);food;
extended_6000;суста́в (м.р.);joint;
extended_6000;теоре́тик (м.р.);theorist;
extended_6000;двухэта́жный (м.р.);two-story;
extended_6000;трае́ктория (ж.р.);trajectory;
extended_6000;двойка́ (ж.р.);deuce;
extended_6000;посвяща́ть;to dedicate;
extended_6000;боя́рин (м.р.);boyar;
extended_6000;геро́ин (м.р.);heroin;
extended_6000;пу́сто;empty;
extended_6000;нау́тро;the next morning;
extended_6000;установи́ться;to install;
extended_6000;именова́ться;to be called;
extended_6000;пропове́довать;to preach;
extended_6000;варе́нье (с.р.);jam;
extended_6000;скрипе́ть;to creak;
extended_6000;ту́по;stupid;
extended_6000;вино́вник (м.р.);culprit;
extended_6000;ска́терть (ж.р.);to tablecloth;
extended_6000;испу́ганный (м.р.);scared;
extended_6000;наме́ренно;intentionally;
extended_6000;пожени́ться;to get married;
extended_6000;са́харный (м.р.);sugar;
extended_6000;психотерапе́вт (м.р.);psychotherapist;
extended_6000;декора́ция (ж.р.);decoration;
extended_6000;бриллиа́нт (м.р.);diamond;
extended_6000;веща́ние (с.р.);broadcast;
extended_6000;откры́тость (ж.р.);to openness;
extended_6000;эвакуа́ция (ж.р.);evacuation;
extended_6000;насу́щный (м.р.);urgent;
extended_6000;запя́стье (с.р.);wrist;
extended_6000;законода́тель (м.р.);legislator;
extended_6000;бюрократи́ческий (м.р.);bureaucratic;
extended_6000;обозре́ние (с.р.);review;
extended_6000;неуве́ренно;unsure;
extended_6000;княги́ня (ж.р.);princess;
extended_6000;придуро́к (м.р.);moron;
extended_6000;отстоя́ть;to defend;
extended_6000;вы́ращивать;to grow;
extended_6000;ски́нуть;to throw off;
extended_6000;заде́рживать;to detain;
extended_6000;раскрыва́ться;to open up;
extended_6000;грош (м.р.);penny;
extended_6000;мя́сной (м.р.);meat;
extended_6000;покори́ть;to conquer;
extended_6000;кинема́тограф (м.р.);cinematography;
extended_6000;превзойти́;surpass;
extended_6000;спира́ль (ж.р.);spiral;
extended_6000;вы́плачивать;to pay;
extended_6000;оби́тель (ж.р.);monastery;
extended_6000;мгнове́нный (м.р.);instant;
extended_6000;втяну́ть;to retract;
extended_6000;убира́ться;to get out;
extended_6000;наизу́сть;to by heart;
extended_6000;вырази́тельный (м.р.);expressive;
extended_6000;смути́ться;to be embarrassed;
extended_6000;учреди́тель (м.р.);founder;
extended_6000;неспосо́бность (ж.р.);to inability;
extended_6000;уле́чься;to lie down;
extended_6000;нобеле́вский (м.р.);Nobel;
extended_6000;быстре́нько;quickly;
extended_6000;скрип (м.р.);creaking;
extended_6000;вы́пивка (ж.р.);drinking;
extended_6000;разви́ться;to develop;
extended_6000;зате́ять;to start;
extended_6000;штык (м.р.);bayonet;
extended_6000;прие́зжий (м.р.);newcomer;
extended_6000;як (м.р.);yak;
extended_6000;производи́тельный (м.р.);productive;
extended_6000;записно́й (м.р.);note;
extended_6000;што́рм (м.р.);storm;
extended_6000;горю́чий (м.р.);flammable;
extended_6000;зае́сть;to eat;
extended_6000;навя́зчивый (м.р.);obsessive;
extended_6000;скопле́ние (с.р.);cluster;
extended_6000;укры́тие (с.р.);shelter;
extended_6000;росси́йско (с.р.);Russian;
extended_6000;состави́тель (м.р.);compiler;
extended_6000;маши́нный (м.р.);machine;
extended_6000;ро́бко;timidly;
extended_6000;насчи́тывать;to count;
extended_6000;вели́чественный (м.р.);majestic;
extended_6000;графи́ня (ж.р.);countess;
extended_6000;исте́ц (м.р.);plaintiff;
extended_6000;холди́нг (м.р.);holding;
extended_6000;навяза́ть;to impose;
extended_6000;заподозри́ть;to suspect;
extended_6000;пастерна́к (м.р.);parsnip;
extended_6000;души́ть;to choke;
extended_6000;продержа́ться;to hold out;
extended_6000;раскали́ть;to heat up;
extended_6000;притворя́ться;to pretend;
extended_6000;колея́ (ж.р.);track;
extended_6000;предназнача́ться;to intended;
extended_6000;куста́рник (м.р.);bush;
extended_6000;служи́тель (м.р.);minister;
extended_6000;подскочи́ть;to jump;
extended_6000;кондиционе́р (м.р.);air conditioning;
extended_6000;проже́ктор (м.р.);spotlight;
extended_6000;тепе́решний (м.р.);current;
extended_6000;восто́рженный (м.р.);enthusiastic;
extended_6000;духо́вность (ж.р.);to spirituality;
extended_6000;дозо́р (м.р.);patrol;
extended_6000;опережа́ть;to get ahead;
extended_6000;восста́ть;to rise up;
extended_6000;шо́рох (м.р.);rustling;
extended_6000;клей (м.р.);glue;
extended_6000;прока́т (м.р.);rental;
extended_6000;разде́ться;to undress;
extended_6000;угости́ть;to treat;
extended_6000;стыди́ться;to be ashamed;
extended_6000;де́рзкий (м.р.);impudent;
extended_6000;ненави́стный (м.р.);hated;
extended_6000;сена́т (м.р.);senate;
extended_6000;краси́ть;to paint;
extended_6000;указа́тельный (м.р.);index;
extended_6000;поправля́ть;to correct;
extended_6000;ме́лко;finely;
extended_6000;пробле́мный (м.р.);problematic;
extended_6000;достопримеча́тельность (ж.р.);to attraction;
extended_6000;самочу́вствие (с.р.);well-being;
extended_6000;кла́няться;to bow;
extended_6000;процвета́ние (с.р.);prosperity;
extended_6000;ми́шень (ж.р.);target;
extended_6000;салфе́тка (ж.р.);napkin;
extended_6000;родня́ (ж.р.);relatives;
extended_6000;экспа́нсия (ж.р.);expansion;
extended_6000;послу́шный (м.р.);obedient;
extended_6000;ле́дник (м.р.);glacier;
extended_6000;марки́з (м.р.);marquis;
extended_6000;ро́зыск (м.р.);search;
extended_6000;госуда́рственность (ж.р.);to statehood;
extended_6000;таз (м.р.);pelvis;
extended_6000;скве́рный (м.р.);nasty;
extended_6000;похвали́ть;to praise;
extended_6000;хулига́н (м.р.);hooligan;
extended_6000;накла́дывать;to impose;
extended_6000;та́чка (ж.р.);wheelbarrow;
extended_6000;ра́ция (ж.р.);walkie-talkie;
extended_6000;зако́нность (ж.р.);to legality;
extended_6000;поспо́рить;to argue;
extended_6000;приме́рный (м.р.);approximate;
extended_6000;разъясни́ть;to explain;
extended_6000;взве́сить;to weigh;
extended_6000;зов (м.р.);call;
extended_6000;восхо́д (м.р.);sunrise;
extended_6000;вы́ручить;to help out;
extended_6000;продви́нуться;to advance;
extended_6000;процити́ровать;to quote;
extended_6000;оборо́нный (м.р.);defensive;
extended_6000;обита́ние (с.р.);habitation;
extended_6000;опухо́ль (ж.р.);tumor;
extended_6000;огово́рка (ж.р.);disclaimer;
extended_6000;пересмо́тр (м.р.);revision;
extended_6000;сте́ржень (м.р.);rod;
extended_6000;герб (м.р.);coat of arms;
extended_6000;впи́сываться;to fit in;
extended_6000;бино́кль (м.р.);binoculars;
extended_6000;просла́вить;to glorify;
extended_6000;выска́кивать;to pop up;
extended_6000;упо́рство (с.р.);perseverance;
extended_6000;вырыва́ться;to break out;
extended_6000;обеспоко́ить;to disturb;
extended_6000;инициа́тор (м.р.);initiator;
extended_6000;це́лостный (м.р.);holistic;
extended_6000;учреди́ть;to establish;
extended_6000;сдо́хнуть;to die;
extended_6000;погово́рка (ж.р.);saying;
extended_6000;отправле́ние (с.р.);departure;
extended_6000;вы́хватить;to snatch;
extended_6000;донесе́ние (с.р.);report;
extended_6000;буква́льный (м.р.);literal;
extended_6000;торг (м.р.);bargaining;
extended_6000;инопланетя́нин (м.р.);alien;
extended_6000;зре́лость (ж.р.);to maturity;
extended_6000;грабёж (м.р.);robbery;
extended_6000;уны́лый (м.р.);sad;
extended_6000;помо́йка (ж.р.);trash;
extended_6000;аку́ла (ж.р.);shark;
extended_6000;эмпири́ческий (м.р.);empirical;
extended_6000;де́йственный (м.р.);effective;
extended_6000;норови́ть;to strive;
extended_6000;безупре́чный (м.р.);flawless;
extended_6000;несоотве́тствие (с.р.);inconsistency;
extended_6000;ло́жа (ж.р.);stock;
extended_6000;самосозна́ние (с.р.);self-awareness;
extended_6000;экспре́сс (м.р.);express;
extended_6000;изме́рить;to measure;
extended_6000;си́няк (м.р.);bruise;
extended_6000;бра́тский (м.р.);brotherly;
extended_6000;вя́ло;sluggishly;
extended_6000;опто́вый (м.р.);wholesale;
extended_6000;включи́ться;to turn on;
extended_6000;ди́вный (м.р.);marvelous;
extended_6000;позвоно́чник (м.р.);spine;
extended_6000;различи́ть;to distinguish;
extended_6000;разгроми́ть;to crush;
extended_6000;шёпотом;in a whisper;
extended_6000;раздави́ть;to crush;
extended_6000;представа́ть;to present;
extended_6000;звёздочка (ж.р.);asterisk;
extended_6000;обя́зывать;to oblige;
extended_6000;темати́ческий (м.р.);thematic;
extended_6000;двою́родный (м.р.);cousin;
extended_6000;забы́тый (м.р.);forgotten;
extended_6000;бессмы́сленно;meaningless;
extended_6000;вражда́ (ж.р.);enmity;
extended_6000;лирика́ (ж.р.);lyrics;
extended_6000;инома́рка (ж.р.);foreign car;
extended_6000;зво́нкий (м.р.);voiced;
extended_6000;усади́ть;to seat;
extended_6000;тётушка (ж.р.);auntie;
extended_6000;расстегну́ть;to unfasten;
extended_6000;терра́са (ж.р.);terrace;
extended_6000;коню́шня (ж.р.);stable;
extended_6000;заграни́чный (м.р.);foreign;
extended_6000;пско́вский (м.р.);Pskov;
extended_6000;вздра́гивать;to flinch;
extended_6000;иннова́ция (ж.р.);innovation;
extended_6000;у́лочка (ж.р.);street;
extended_6000;кося́к (м.р.);jamb;
extended_6000;пого́н (м.р.);shoulder straps;
extended_6000;парализова́ть;to paralyze;
extended_6000;поко́иться;to rest;
extended_6000;нагля́дно;clearly;
extended_6000;ворча́ть;to grumble;
extended_6000;обду́мать;to think about it;
extended_6000;смуще́ние (с.р.);embarrassment;
extended_6000;пле́нник (м.р.);captive;
extended_6000;сле́дование (с.р.);following;
extended_6000;дя́дька (м.р.);uncle;
extended_6000;пробега́ть;to run;
extended_6000;коло́ть;to prick;
extended_6000;весло́ (с.р.);oar;
extended_6000;проклина́ть;to curse;
extended_6000;редакти́ровать;to edit;
extended_6000;причу́дливый (м.р.);quirky;
extended_6000;подготови́тельный (м.р.);preparatory;
extended_6000;отвлека́ться;to get distracted;
extended_6000;надвига́ться;to approach;
extended_6000;тра́фик (м.р.);traffic;
extended_6000;со́ска (ж.р.);pacifier;
extended_6000;опроки́нуть;to overturn;
extended_6000;поджида́ть;to wait;
extended_6000;соедини́ться;to connect;
extended_6000;соединя́ться;to connect;
extended_6000;предрассу́док (м.р.);prejudice;
extended_6000;бомби́ть;to bomb;
extended_6000;правя́щий (м.р.);ruling;
extended_6000;мотиви́ровать;to motivate;
extended_6000;верте́ть;to twirl;
extended_6000;ю́ношеский (м.р.);youthful;
extended_6000;жа́дность (ж.р.);to greed;
extended_6000;ви́ски (м.р.);whiskey;
extended_6000;диале́ктика (ж.р.);dialectics;
extended_6000;взя́тие (с.р.);taking;
extended_6000;развлека́ться;to have fun;
extended_6000;заба́вно;funny;
extended_6000;провоци́ровать;to provoke;
extended_6000;авто́номия (ж.р.);autonomy;
extended_6000;блесну́ть;to shine;
extended_6000;шту́чка (ж.р.);thing;
extended_6000;размеща́ть;to post;
extended_6000;машини́ст (м.р.);driver;
extended_6000;элега́нтный (м.р.);elegant;
extended_6000;расска́зчик (м.р.);narrator;
extended_6000;собра́т (м.р.);brother;
extended_6000;ско́бка (ж.р.);bracket;
extended_6000;распусти́ть;to dissolve;
extended_6000;педаго́гика (ж.р.);pedagogy;
extended_6000;ре́флекс (м.р.);reflex;
extended_6000;глу́хо;dull;
extended_6000;ди́лер (м.р.);dealer;
extended_6000;напра́сный (м.р.);in vain;
extended_6000;пробе́л (м.р.);space;
extended_6000;себесто́имость (ж.р.);to cost;
extended_6000;форт (м.р.);fort;
extended_6000;эсте́тика (ж.р.);aesthetics;
extended_6000;свора́чивать;to collapse;
extended_6000;духове́нство (с.р.);clergy;
extended_6000;поме́щик (м.р.);landowner;
extended_6000;приписа́ть;to attribute;
extended_6000;эгои́зм (м.р.);selfishness;
extended_6000;паха́ть;to plow;
extended_6000;дра́йвер (м.р.);driver;
extended_6000;терапе́вт (м.р.);therapist;
extended_6000;скачо́к (м.р.);jump;
extended_6000;га́вань (ж.р.);harbor;
extended_6000;зе́мский (м.р.);Zemsky;
extended_6000;це́льный (м.р.);whole;
extended_6000;зати́хнуть;to quiet down;
extended_6000;вселе́нский (м.р.);universal;
extended_6000;неприли́чный (м.р.);indecent;
extended_6000;чи́слиться;to be listed;
extended_6000;угоща́ть;to treat;
extended_6000;идио́тский (м.р.);idiotic;
extended_6000;духо́вно;spiritually;
extended_6000;затме́ние (с.р.);eclipse;
extended_6000;пе́рвенство (с.р.);championship;
extended_6000;опереди́ть;to get ahead;
extended_6000;толко́вый (м.р.);sensible;
extended_6000;ло́вкий (м.р.);dexterous;
extended_6000;оппозицио́нный (м.р.);oppositional;
extended_6000;оккупировать;to occupy;
extended_6000;наси́льственный (м.р.);violent;
extended_6000;нажа́тие (с.р.);press;
extended_6000;дежу́рить;to on duty;
extended_6000;сменя́ться;to take turns;
extended_6000;ско́ростной (м.р.);express;
extended_6000;опозда́ние (с.р.);lateness;
extended_6000;переоде́ться;to change clothes;
extended_6000;ску́дный (м.р.);meager;
extended_6000;ба́рин (м.р.);master;
extended_6000;обеспе́чиваться;to be provided;
extended_6000;диабе́т (м.р.);diabetes;
extended_6000;вои́стину;truly;
extended_6000;съеда́ть;to eat;
extended_6000;си (с.р.);si;
extended_6000;раско́л (м.р.);split;
extended_6000;предска́зывать;to predict;
extended_6000;обхвати́ть;to grab;
extended_6000;конте́нт (м.р.);content;
extended_6000;злоупотребле́ние (с.р.);abuse;
extended_6000;мона́рх (м.р.);monarch;
extended_6000;магистра́ль (ж.р.);highway;
extended_6000;сугро́б (м.р.);snowdrift;
extended_6000;коре́йский (м.р.);Korean;
extended_6000;деви́з (м.р.);motto;
extended_6000;прили́в (м.р.);tide;
extended_6000;сти́хнуть;to subside;
extended_6000;копирова́ние (с.р.);copy;
extended_6000;беззащи́тный (м.р.);defenseless;
extended_6000;побледне́ть;to turn pale;
extended_6000;кавале́р (м.р.);cavalier;
extended_6000;сто́пка (ж.р.);stack;
extended_6000;распространи́ться;to spread;
extended_6000;а́дресат (м.р.);addressee;
extended_6000;прошлого́дний (м.р.);last year;
extended_6000;обыкнове́ние (с.р.);custom;
extended_6000;помо́рщиться;to wince;
extended_6000;суверени́тет (м.р.);sovereignty;
extended_6000;неформа́льный (м.р.);informal;
extended_6000;вера́нда (ж.р.);veranda;
extended_6000;ри́фма (ж.р.);rhyme;
extended_6000;ма́лость;to small;
extended_6000;пробра́ться;to get through;
extended_6000;менталите́т (м.р.);mentality;
extended_6000;ноздря́ (ж.р.);nostril;
extended_6000;воню́чий (м.р.);smelly;
extended_6000;лабора́торный (м.р.);laboratory;
extended_6000;распределя́ть;to distribute;
extended_6000;ухвати́ться;to grab hold;
extended_6000;вы́прямиться;to straighten up;
extended_6000;обры́вок (м.р.);snippet;
extended_6000;призва́ние (с.р.);calling;
extended_6000;необыкнове́нно;extraordinary;
extended_6000;интегри́ровать;to integrate;
extended_6000;пластма́ссовый (м.р.);plastic;
extended_6000;каза́хстанский (м.р.);Kazakh;
extended_6000;переверну́ться;to turn over;
extended_6000;дивизио́н (м.р.);division;
extended_6000;опере́ться;to lean;
extended_6000;во́зглас (м.р.);exclamation;
extended_6000;па (с.р.);pa;
extended_6000;попуга́й (м.р.);parrot;
extended_6000;трансля́ция (ж.р.);broadcast;
extended_6000;рейд (м.р.);raid;
extended_6000;отличи́тельный (м.р.);distinctive;
extended_6000;притя́гивать;to attract;
extended_6000;прозра́чность (ж.р.);to transparency;
extended_6000;и́споведь (ж.р.);confession;
extended_6000;тра́вка (ж.р.);grass;
extended_6000;разрази́ться;to erupt;
extended_6000;конво́й (м.р.);convoy;
extended_6000;куми́р (м.р.);idol;
extended_6000;футболи́ст (м.р.);football player;
extended_6000;древе́сина (ж.р.);wood;
extended_6000;мостова́я (ж.р.);pavement;
extended_6000;вы́ходец (м.р.);native;
extended_6000;неви́данный (м.р.);unprecedented;
extended_6000;до́лжник (м.р.);debtor;
extended_6000;иску́сственно;artificially;
extended_6000;бе́шенство (с.р.);rabies;
extended_6000;обра́довать;to please;
extended_6000;ба́рхатный (м.р.);velvet;
extended_6000;подве́рженный (м.р.);susceptible;
extended_6000;всма́триваться;to peer;
extended_6000;бесшу́мно;silently;
extended_6000;совоку́пный (м.р.);cumulative;
extended_6000;увлека́ть;to captivate;
extended_6000;инвести́ровать;to invest;
extended_6000;пе́даль (ж.р.);pedal;
extended_6000;раскры́ться;to open up;
extended_6000;здоро́ваться;to say hello;
extended_6000;правди́вый (м.р.);truthful;
extended_6000;подсчита́ть;to count;
extended_6000;внуши́ть;to inspire;
extended_6000;вы́борка (ж.р.);sample;
extended_6000;зрачо́к (м.р.);pupil;
extended_6000;дева́ться;to get away;
extended_6000;бродя́га;tramp;
extended_6000;бесце́нный (м.р.);priceless;
extended_6000;наставле́ние (с.р.);instruction;
extended_6000;новосиби́рский (м.р.);Novosibirsk;
extended_6000;расстро́иться;to get upset;
extended_6000;ате́ист (м.р.);atheist;
extended_6000;доводи́ться;to be brought;
extended_6000;хмы́кнуть;to grunt;
extended_6000;пово́зка (ж.р.);cart;
extended_6000;бо́нус (м.р.);bonus;
extended_6000;шут (м.р.);jester;
extended_6000;неве́рно;incorrect;
extended_6000;рыть;to dig;
extended_6000;сби́ться;to get lost;
extended_6000;попу́тно;incidentally;
extended_6000;примеча́тельный (м.р.);remarkable;
extended_6000;каре́та (ж.р.);carriage;
extended_6000;гаи́шник (м.р.);traffic cop;
extended_6000;подразумева́ться;to implied;
extended_6000;перепра́ва (ж.р.);crossing;
extended_6000;возвы́шенный (м.р.);sublime;
extended_6000;состяза́ние (с.р.);competition;
extended_6000;спец (м.р.);special;
extended_6000;подчини́ться;to obey;
extended_6000;возмути́ть;to outrage;
extended_6000;сторо́нний (м.р.);third party;
extended_6000;уро́дливый (м.р.);ugly;
extended_6000;спу́тниковый (м.р.);satellite;
extended_6000;вы́лечить;to cure;
extended_6000;прогнози́ровать;to predict;
extended_6000;присоедине́ние (с.р.);accession;
extended_6000;унасле́довать;to inherit;
extended_6000;стака́нчик (м.р.);glass;
extended_6000;све́тка (ж.р.);light;
extended_6000;сму́глый (м.р.);dark;
extended_6000;урага́н (м.р.);hurricane;
extended_6000;шёлк (м.р.);silk;
extended_6000;зара́за (ж.р.);infection;
extended_6000;фи́шка (ж.р.);chip;
extended_6000;целесообра́зность (ж.р.);to expediency;
extended_6000;преобразова́ть;to convert;
extended_6000;сто́йкий (м.р.);persistent;
extended_6000;отслежива́ть;to track;
extended_6000;эфи́рный (м.р.);ethereal;
extended_6000;изгна́ние (с.р.);exile;
extended_6000;черепа́ха (ж.р.);turtle;
extended_6000;челяби́нский (м.р.);Chelyabinsk;
extended_6000;обменя́ться;to exchange;
extended_6000;уткну́ться;to bury yourself;
extended_6000;неприя́знь (ж.р.);hostility;
extended_6000;пра́ведный (м.р.);righteous;
extended_6000;ма́фия (ж.р.);mafia;
extended_6000;ка́тушка (ж.р.);coil;
